79.937,96.015,88.484,569.29,808.96,1942.2
97.373,47.641,33.109,724.55,409.73,6122.9
107.83,36.721,84.78,540.43,944.8,9688.6
109.54,83.58,47.378,590.54,521.49,1582.1
93.443,66.827,54.046,625.74,538.68,2818.5
73.886,81.753,67.938,697.77,519.67,2897.5
107.97,73.039,43.788,740.83,734.92,3044.1
87.99,99.739,37.213,921.68,594.54,3499.4
108.77,34.369,38.78,897.03,527.14,6804.3
97.53,69.466,45.001,715.39,769.93,2398.3
96.262,68.402,38.925,904.39,791.43,5495.9
78.961,53.72,64.83,514.43,650.13,4474.7
94.965,93.763,90.717,886.31,694.02,15.896
82.131,47.782,79.29,485.52,537.8,4034.6
89.257,31.448,92.468,450.76,945.1,10641
93.813,48.207,48.091,704.33,989.38,8456.4
104.59,95.061,69.076,980.1,446.64,3234.7
96.768,54.245,99.476,564.25,821.79,5370.6
77.842,99.567,41.606,609.56,831.84,2207.3
88.83,40.553,52.178,514.76,493.98,4377.5
106.6,39.474,34.991,709.11,727.48,8065.8
82.184,35.378,71.182,790.49,493.9,5131.4
78.551,98.051,41.109,987.03,548.53,4011.1
77.516,70.579,93.618,545.15,683.29,3004.5
90.258,32.071,76.404,843.08,989.15,9769
84.597,31.072,37.026,869.42,603.82,7293.3
88.192,54.281,90.018,451.49,428.51,3286.3
71.08,76.488,79.14,512.25,499.55,2532.7
97.505,75.496,39.164,520.9,612.48,2868.5
71.049,92.332,76.024,654.58,893.92,2101
86.711,83.237,58.183,908.15,485.92,4083.4
104.76,85.336,57.598,920.1,768.86,2981
84.977,34.703,51.811,726.93,463.66,6453.6
83.736,60.64,56.922,702.35,937.96,4856.5
96.337,60.788,97.179,688.95,634.4,2576.1
82.931,67.609,58.325,910.69,445.33,4854.1
76.006,93.916,62.151,630.35,453.12,2748.9
93.584,47.66,46.546,713,441.72,5694.5
83.415,86.063,87.427,560.81,722.67,1909.6
92.436,89.718,73.949,840.88,505.14,2400.3
82.514,48.996,66.791,698.82,984.99,6802
100.62,88.535,59.205,830.81,910.84,2308.6
96.477,90.888,74.111,452.42,943.13,5557.9
88.595,87.043,58.769,575.34,553.98,1543.1
89.59,33.004,38.961,732.79,767.26,5869.1
90.329,91.545,59.521,700.88,834.42,480.67
81.64,89.96,49.253,443.88,818.12,4619.5
96.001,83.855,88.148,955.19,905.75,1658.3
108.6,35.58,65.84,450.08,913.51,10265
87.509,38.506,74.933,492.98,864.02,8469.5
97.446,43.883,58.602,789.75,462.56,4738.2
97.71,46.763,33.858,493.13,725.76,6737.8
81.373,92.35,93.073,645.57,953,3026.8
74.696,38.475,35.789,541.9,668.76,6341.6
109.97,71.807,79.192,701.62,488.97,2364.1
108.02,67.265,80.263,956.49,815.93,3182.1
74.302,93.099,38.157,537.35,567.56,2228.5
89.469,55.411,57.03,837.27,808.06,3647.1
85.898,57.417,57.388,568.05,433.98,3288.4
72.295,79.737,77.521,882.88,852.85,1815.9
71.96,71.978,95.854,482.31,629.15,3248.7
71.573,54.051,40.772,662.4,851.84,4464.1
77.228,60.567,33.322,557.67,610.06,4207.7
75.866,54.537,99.77,672.16,505.48,3976.9
73.192,77.954,84.722,518.9,526.42,2196.6
104.88,79.628,62.993,633.4,907.73,4709.4
79.525,39.512,50.226,685.15,425.46,6586.8
77.441,61.051,46.445,711.19,513.35,4756.3
75.417,81.214,44.262,403.26,536.13,4148.4
75.35,89.56,36.766,996.21,960.55,7021.2
81.255,97.382,67.405,897.25,560.92,2311.1
89.496,79.019,40.01,556.5,911.49,5909.1
103.19,41.839,59.07,905.91,950.04,7746.3
79.732,46.587,92.85,519.59,466.69,3654.3
97.886,70.651,49.385,878.49,739.3,5142.6
80.509,92.77,53.282,794.43,497.65,3037.8
78.001,44.375,65.385,766.65,434.93,4944.5
104.98,41.409,33.128,575.48,403.05,4522.1
91.514,82.475,71.771,899.84,874.89,1998.5
90.184,82.935,97.886,808.31,903.41,732.72
105.03,57.297,68.75,444.94,708.42,6049.3
91.963,43.811,61.414,934.29,503.29,5399.2
79.435,57.818,90.628,522.56,938.95,7370.6
101.35,54.235,48.191,588.03,767.51,5030.6
95.141,48.156,46.507,800.51,442.8,5064.1
85.223,88.698,42.564,754.42,559.03,2479.9
78.935,61.543,74.138,907.51,553.31,3870
92.726,80.496,84.024,574.24,416.21,1191.4
94.284,63.07,79.026,622.51,953.37,7057.6
87.187,58.571,40.842,702.83,963.51,6930.9
97.167,39.534,92.294,581.25,977.11,10109
108.67,59.973,51.016,717.64,975.19,6914.7
84.549,68.681,55.854,465.3,435.95,2971.3
75.318,33.643,38.343,495.82,635.06,6304.6
109.05,54.745,80.08,703.91,968.22,5760.5
90.923,94.921,31.48,991.12,596.54,4256.1
89.579,57.899,43.851,510.66,513.91,3584
102.49,60.033,75.137,948.42,559.79,3286.1
70.445,50.754,77.788,493.03,601.35,4359.8
98.422,46.414,50.927,478.21,633.53,4949.9
105.11,52.481,79.808,446.47,427.9,2610.8
100.82,37.22,40.001,715.7,853.42,5192.5
77.221,97.151,73.398,862.12,719.33,1590.2
105.01,35.357,69.096,702.24,557.93,4369.9
106.45,92.876,67.458,799.53,482.37,1886.7
96.778,49.571,86.029,866.36,690.13,2809.7
96.518,78.407,87.205,562.79,997.76,6128.8
74.777,55.573,66.72,929.15,813.81,4580.8
94.517,94.981,78.478,482.23,548,1237
101.78,93.716,52.906,640.47,571.85,1619.3
109.16,99.096,54.476,779.27,744.19,2262.2
103.74,86.454,94.209,769.25,675.78,162.91
71.39,95.332,58.074,514.62,583.17,1814.9
72.685,32.691,96.476,821.8,560.1,4208.5
84.293,77.968,96.792,996.01,483.05,2544.1
85.872,33.855,66.714,629.99,786.69,5752.6
79.677,31.872,51.421,770.68,950.13,7924.1
83.425,67.777,54.46,621.77,778.83,2897.5
79.28,78.673,59.613,455.3,897.74,6145.7
71.61,77.838,50.529,575.89,730.7,3081.6
108.13,41.97,57.364,488.85,628.72,4955.5
95.853,60.407,40.19,937.42,594.26,5190.7
89.829,67.168,53.061,528.28,846.31,5600.5
92.588,33.038,46.684,883.17,789.95,7135.8
90.216,35.521,76.362,716.97,578.24,4377.4
83.731,33.862,69.597,684.47,462.89,6554.6
95.11,57.043,71.912,837.8,459.6,3827.6
103.63,72.25,95.505,431.44,606.17,3413.5
106.74,33.209,62.21,846.23,958.66,8623.6
75.857,86.54,78.528,967.46,501.93,2959.6
83.981,54.621,89.743,813.31,670.83,1910.5
95.779,31.168,45.868,405.05,608.79,6988.8
102.98,67.82,80.046,643.37,852.29,3901.4
108.93,42.618,32.714,576.27,492.88,4246.5
72.011,87.915,77.246,590.47,682.83,1500.1
72.665,91.73,71.642,543.56,942.19,4671.4
78.071,80.881,72.417,681.45,637.15,1494.9
95.754,68.642,76.227,803.06,533.55,2414.8
92.299,67.419,54.663,968.47,893.59,4370.9
94.904,97.79,30.85,530.8,451.93,1959.5
71.025,82.803,81.421,525.53,865.63,4216.6
87.317,50.308,58.298,658.8,851.68,4614
109.28,91.931,86.205,808.41,897.66,1031.6
82.099,50.996,63.879,450,415.38,4150.2
71.526,31.384,52.131,762.89,982.15,9233.1
89.924,52.271,42.098,810.56,698.26,4878.4
107.68,97.549,74.901,545.42,936.61,4408.2
104.96,72.7,78.296,709.16,717.86,1843.3
94.543,80.151,40.277,785.85,839.23,2333.9
91.016,93.672,65.004,672.39,545.7,1703.1
107.03,83.406,66.308,506.57,987.56,6537.5
74.885,79.202,88.353,785.02,480.73,2418.7
72.833,48.115,71.683,808.08,852.15,2342.9
89.897,49.273,61.482,854.11,718.79,4510
76.086,72.793,63.676,837.91,683.21,2798.3
80.816,97.924,82.242,899.73,438.59,2502.8
86.566,53.312,74.34,768.57,700.35,2438.7
94.58,75.086,47.443,758.55,959.06,5164.1
95.553,95.504,90.556,979.66,476.99,1931.5
71.679,71.117,82.146,675.87,960.6,3979
86.799,46.612,36.973,499.33,445.1,4432.5
101.77,87.066,68.947,412.61,833.33,5474.6
107.06,93.442,43.182,876.2,647.42,3284.5
103.36,84.587,45.258,647.06,829.02,2493.3
78.305,42.474,87.008,664.41,535.47,4291.8
107.07,31.921,30.583,550.84,922.71,10375
70.242,89.459,95.146,741.43,948.12,1087.9
79.757,88.879,56.747,600.74,954.26,5171.1
100.66,71.491,44.045,903.94,734.59,5071.6
76.893,81.644,45.899,523.98,793.26,4126.3
105.17,38.542,64.764,780.24,592.96,3953.5
94.272,45.695,80.827,714.07,732.56,4851.7
80.249,94.715,50.27,628.98,776.13,1092.1
84.36,56.9,59.547,951.34,460.7,5255.7
91.79,42.769,83.65,940.6,996.35,9056.4
74.932,48.965,63.938,806.44,473.9,4940.1
106.71,83.227,37.07,824.51,849.33,3534.3
108.52,78.002,49.772,453.8,496.39,2273.1
87.168,63.282,81.521,919.03,479.21,3669.6
85.697,30.243,32.552,561.9,717.44,7581.3
76.444,37.669,42.716,897.85,443.23,6942.4
106.81,64.553,89.11,872.62,921.81,2769.8
80.941,58.003,56.732,988.88,467.26,5571.5
79.225,56.277,65.678,806.91,553.01,3702.2
78.449,99.219,43.048,799.86,770.6,3253.9
87.538,54.882,89.651,623.32,723.51,3681
108.91,98.006,45.076,710.79,809.91,1485.9
93.312,89.615,42.488,914.63,811.86,3610
77.9,80.243,65.736,550.46,441.26,2278
83.566,63.229,84.208,767.11,810.21,1079.6
102.35,88.562,93.146,802.98,699.13,342.71
94.97,73.159,65.623,453.97,710.52,4770
80.136,36.578,35.692,611.73,973.2,10841
94.25,91.407,53.407,588.87,742.53,1797.4
92.407,66.647,88.138,510.27,652.73,3268.6
109.15,75.509,84.168,750.21,618.66,998.57
88.611,75.89,91.023,976.34,415.32,2731.3
75.011,53.282,42.094,651.38,694.95,5788.4
101.3,42.568,64.8,444.46,693.69,6842.5
78.542,37.153,91.599,719.42,415.89,4756.2
70.801,50.396,54.963,742.49,448.16,5831.4
101.46,86.744,59.494,794.52,544.59,1908.3
105.13,55.951,86.675,667.21,644.04,3242.3
92.305,72.65,73.621,981.32,437.21,3778.3
92.502,89.123,83.337,446.55,780.1,4004.4
80.921,60.088,39.559,415.94,579.6,5052.3
77.074,89.028,89.866,429.33,805.46,4503.2
100.01,81.182,99.277,757.4,740.06,757.04
84.247,32.427,57.494,729.3,490.02,6166.2
91.826,54.644,45.593,662.49,443.52,5273.3
92.072,38.621,95.139,617.25,686.94,5443.3
71.071,81.299,55.155,668.86,799.81,1133.2
97.835,68.697,72.856,985.02,546.33,3112.7
75.336,78.191,89.403,761.27,978.55,3292.8
97.54,63.256,95.927,738.7,549.11,1542.8
85.454,40.796,86.574,771.73,580.41,3284.7
71.764,88.158,95.776,731.51,819,925.4
103.33,72.968,91.359,837.67,722.93,1215.3
100.12,59.46,72.259,604.19,657.68,3328
99.63,91,65.69,611.94,735.89,1051.5
109.78,38.92,34.732,995.56,615.63,7320.5
96.332,64.034,58.087,510.57,917.94,7041
80.757,30.889,67.544,560.15,765.4,7076.7
91.779,41.703,32.257,429.36,730.43,8028.3
87.027,40.714,86.381,782.33,459.06,4096.7
78.872,84.331,57.26,648.62,801.04,1173.1
76.484,93.033,71.521,715.66,780.72,698.35
89.772,82.926,38.795,417.59,768.66,5081.3
94.989,51.524,91.967,778.61,450.84,2992.9
80.093,45.192,66.974,497.67,903.31,8335.6
105.65,58.8,85.423,783.86,786.02,1460.9
93.738,84.128,62.692,931.15,922.83,3239.3
107.92,46.904,90.777,531.91,727.18,5489.1
74.054,57.407,90.791,831.78,813.31,1586.7
77.425,33.165,75.355,497.29,806.83,8301.5
95.601,95.594,62.502,533.01,630.22,1360.3
81.861,67.027,31.711,594.87,797.14,4470.9
82.97,62.349,80.911,406.49,616.75,5045.4
92.428,33.457,38.243,763.03,533.39,6073.5
102,71.131,89.908,811.05,668.53,788.52
106.59,56.633,73.245,951.74,573.01,3419.8
105.89,60.351,96.782,714.3,855.64,3402.9
76.749,50.438,77.474,934.32,419.5,4801.8
86.909,63.012,49.974,722.82,518.71,4035.7
74.599,87.515,43.269,650.73,841.91,2188
106.93,32.959,88.325,425.63,646.29,6732.7
100.61,83.357,47.278,498.67,931.34,5992.6
82.438,51.514,37.709,725.94,771.93,4066.1
99.488,59.279,73.817,766.85,873.45,2307.5
85.638,50.925,86.119,607.15,521.54,3086.2
103,38.398,77.002,774.51,507.43,4107.8
82.38,70.173,77.694,807.01,642.2,1261.9
73.534,32.436,34.357,870.65,714.32,7696.4
107.05,93.161,94.865,423.64,706.52,4246.8
101.41,32.113,92.092,591.79,738.03,6214.9
101.7,34.987,46.234,778.71,862.73,5037.4
92.238,67.694,59.568,600.14,539.81,2439.3
79.069,57.342,40.287,550,957.6,8553.4
79.56,50.586,56.62,869.64,562.49,5348.3
93.502,58.412,92.114,530.6,666.76,3769.5
104.9,42.371,72.446,540.89,695.32,5520.7
100.63,66.899,72.99,474.47,893.07,6574.5
102.07,47.401,73.61,588.19,635.56,4029.1
80.309,65.695,81.802,472.48,562.16,3217.8
76.413,61.554,79.859,759.69,481.8,3723.6
95.746,91.537,72.164,941.95,924.82,2342.9
95.377,98.761,66.673,979.09,988.26,4140.3
101.17,69.574,90.743,477.82,428.48,1776.3
71.708,70.207,50.039,791.55,825.9,1784.8
87.114,64.011,59.058,784.26,527.55,3520
82.861,72.546,87.539,661.93,669.76,1995.1
106.69,70.949,60.502,968.9,432.52,4529.7
90.315,59.702,73.591,822.38,933.23,4113.3
76.244,38.422,43.537,438.31,480.69,5875.2
73.792,94.159,49.958,918.06,554.83,3609.5
86.651,51.323,34.093,787.61,674.69,5178.8
87.96,91.56,64.121,479.93,812.49,3795
75.293,91.859,88.884,620.64,757.56,630.3
82.533,72.767,71.382,483.22,576.77,2785.1
72.906,71.724,92.709,712.88,953.79,2676.4
99.017,36.479,51.013,730.31,424.04,5468.4
76.394,72.875,31.652,744.75,536.36,4376.3
109.45,47.331,31.031,916.8,728.92,7537.2
90.424,79.363,62.836,960.6,966.17,5341.5
83.521,80.098,80.43,467.61,894.49,5494.8
79.224,84.674,54.893,734.74,453.3,3913.8
75.221,66.198,97.122,775.11,873.72,1094.2
93.051,97.734,80.087,912.1,590.08,1163.7
79.623,91.068,74.824,727.49,545.18,1262.3
71.429,56.086,38.203,559.5,686.8,5095.4
87.649,69.379,96.485,550.62,785.03,3879.4
108.33,73.97,99.948,534.41,491.93,1115.4
77.217,42.314,90.17,880.92,763.53,3653.9
81.344,77.581,67.414,969.29,861.94,2133.3
89.048,65.354,42.536,743.65,626.58,3698.8
93.224,49.114,78.873,471.07,505.38,3708
105.84,60.752,54.651,509.86,576.31,3089
75.648,68.286,43.251,873.96,913.16,4737.8
82.057,90.082,77.83,848.47,811.79,1145.5
73.865,73.461,56.012,780.11,828.42,1104.5
72.099,37.515,53.94,654.37,830.74,5367.5
101.58,37.505,44.168,880.31,644.15,6207.6
82.268,52.695,63.914,415.14,502.28,4846.5
78.9,97.603,94.016,567.5,939.53,3627.1
78.964,31.833,60.423,474.27,729.53,7968.8
96.529,61.814,85.46,890.34,493.35,3372.5
107.4,56.264,55.296,687.45,486.72,4120.7
75.501,33.889,61.366,895.09,456.53,6185.5
73.796,77.515,50.237,770.75,979.54,5699.1
87.609,92.653,32.222,475.62,875.44,4993.6
73.927,71.509,31.036,613.84,731.45,3919.9
101.12,89.037,78.042,918,996.59,5046.4
83.349,46.603,58.01,401.38,596.9,6039.1
78.25,67.935,53.536,519.17,446.04,3146.1
74.141,41.868,41.712,479.33,762.85,7715.6
75.758,97.456,30.844,786.72,459.13,4297.9
81.879,83.203,60.169,638.49,879.09,3221
78.635,55.359,69.047,968.41,950.27,6794.7
82.527,41.448,73.415,755.81,408.28,4355.2
100.15,94.969,80.663,782.78,623.22,147.37
97.425,67.623,51.309,570.29,992.33,8167.3
97.868,44.365,86.471,560.13,970.05,9422.7
108.59,53.623,49.129,755.96,487.72,4355.5
81.055,62.869,45.521,574.21,418,3700.7
79.301,88.834,79.628,698.97,887.06,877
105.77,78.835,86.785,471.42,411.21,980.41
104.13,59.944,79.863,970.28,648.92,3730.4
101.16,48.471,31.548,479.57,516.82,4357.7
81.673,35.025,69.922,961.97,587.97,5480
83.849,53.988,56.874,954.5,917.26,6037
83.33,46.565,66.681,856.53,644.46,4061.1
77.06,87.842,52.079,666.25,535.07,2818.2
94.794,57.002,60.033,714.36,476.02,4538.1
109.56,73.208,41.988,926.81,545.96,4524.9
92.171,69.726,47.159,669.61,549.26,3269.2
91.115,62.327,70.272,503.39,411.57,2436.6
103.64,83.949,44.704,675.69,917.61,4251.1
104.11,73.304,84.389,509.11,834.74,4910.2
102.22,77.176,99.55,743.89,945.42,2286.7
81.118,32.573,68.99,988.06,769.66,9826.9
84.921,91.667,88.993,740.23,634.8,389.37
78.539,42.27,39.116,461.11,869.23,9096.9
71.133,77.813,78.425,994.29,578.62,3011.2
101.25,83.057,64.031,458.54,654.85,2905.7
94.701,38.835,37.636,537.71,429.12,4512.5
104.46,74.988,73.171,619.22,953.55,6237.8
82.919,56.075,76.359,423.51,814.27,8101.2
83.386,58.949,30.906,546.15,695.43,5155.6
105.12,33.96,61.841,725.65,788.37,4620.8
75.137,68.695,62.029,491.19,619.52,3415.1
85.138,96.515,34.284,708.2,581.72,2585.8
85.066,67.374,63.016,947.15,782.7,3896
84.971,76.512,67.394,943.63,859.38,2480.6
71.131,37.701,53.085,476.46,627.97,5901
97.619,72.625,33.659,627.11,443.72,3907.7
105.61,72.747,90.412,981.43,722.03,2521.8
92.241,85.405,47.699,823.58,494.23,3726
76.346,80.223,75.783,917.02,814.62,2016.5
83.412,58.762,68.281,547.28,961.9,7984.1
85.937,92.201,98.297,969.01,668.28,965.54
79.397,89.177,81.091,763.63,540.87,1175
92.629,52.215,95.621,796.68,822.48,1606.4
74.383,87.5,93.847,625.32,546.5,1624
98.174,99.282,77.333,550.28,967.14,4408.2
98.462,88.093,97.349,930.33,991.4,3909.5
